company,ticker,year,quarter,filename,filepath
BBVA,BBVA,2024,1,2024_Q1_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2024_Q1_bbva_processed.txt
BBVA,BBVA,2024,2,2024_Q2_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2024_Q2_bbva_processed.txt
BKNG,BKNG,2017,4,2017_Q4_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2017_Q4_bkng_processed.txt
BKNG,BKNG,2018,1,2018_Q1_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2018_Q1_bkng_processed.txt
BKNG,BKNG,2018,2,2018_Q2_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2018_Q2_bkng_processed.txt
BKNG,BKNG,2018,3,2018_Q3_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2018_Q3_bkng_processed.txt
BKNG,BKNG,2018,4,2018_Q4_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2018_Q4_bkng_processed.txt
BKNG,BKNG,2019,1,2019_Q1_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2019_Q1_bkng_processed.txt
BKNG,BKNG,2019,2,2019_Q2_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2019_Q2_bkng_processed.txt
BKNG,BKNG,2019,3,2019_Q3_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2019_Q3_bkng_processed.txt
BKNG,BKNG,2019,4,2019_Q4_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2019_Q4_bkng_processed.txt
BKNG,BKNG,2020,1,2020_Q1_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2020_Q1_bkng_processed.txt
BKNG,BKNG,2020,2,2020_Q2_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2020_Q2_bkng_processed.txt
BKNG,BKNG,2020,3,2020_Q3_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2020_Q3_bkng_processed.txt
BKNG,BKNG,2020,4,2020_Q4_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2020_Q4_bkng_processed.txt
BKNG,BKNG,2021,1,2021_Q1_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2021_Q1_bkng_processed.txt
BKNG,BKNG,2021,2,2021_Q2_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2021_Q2_bkng_processed.txt
BKNG,BKNG,2021,3,2021_Q3_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2021_Q3_bkng_processed.txt
BKNG,BKNG,2021,4,2021_Q4_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2021_Q4_bkng_processed.txt
BKNG,BKNG,2022,1,2022_Q1_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2022_Q1_bkng_processed.txt
BKNG,BKNG,2022,2,2022_Q2_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2022_Q2_bkng_processed.txt
BKNG,BKNG,2022,3,2022_Q3_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2022_Q3_bkng_processed.txt
BKNG,BKNG,2022,4,2022_Q4_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2022_Q4_bkng_processed.txt
BKNG,BKNG,2023,1,2023_Q1_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2023_Q1_bkng_processed.txt
BKNG,BKNG,2023,2,2023_Q2_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2023_Q2_bkng_processed.txt
BKNG,BKNG,2023,3,2023_Q3_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2023_Q3_bkng_processed.txt
BKNG,BKNG,2023,4,2023_Q4_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2023_Q4_bkng_processed.txt
BKNG,BKNG,2024,1,2024_Q1_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2024_Q1_bkng_processed.txt
BKNG,BKNG,2024,2,2024_Q2_bkng_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BKNG/2024_Q2_bkng_processed.txt
BMW,BMW,2017,4,2017_Q4_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2017_Q4_bmw_processed.txt
BMW,BMW,2018,1,2018_Q1_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2018_Q1_bmw_processed.txt
BMW,BMW,2018,2,2018_Q2_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2018_Q2_bmw_processed.txt
BMW,BMW,2018,3,2018_Q3_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2018_Q3_bmw_processed.txt
BMW,BMW,2019,1,2019_Q1_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2019_Q1_bmw_processed.txt
BMW,BMW,2019,2,2019_Q2_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2019_Q2_bmw_processed.txt
BMW,BMW,2019,3,2019_Q3_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2019_Q3_bmw_processed.txt
BMW,BMW,2020,1,2020_Q1_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2020_Q1_bmw_processed.txt
BMW,BMW,2020,2,2020_Q2_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2020_Q2_bmw_processed.txt
BMW,BMW,2020,3,2020_Q3_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2020_Q3_bmw_processed.txt
BMW,BMW,2021,1,2021_Q1_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2021_Q1_bmw_processed.txt
BMW,BMW,2021,3,2021_Q3_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2021_Q3_bmw_processed.txt
BMW,BMW,2022,1,2022_Q1_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2022_Q1_bmw_processed.txt
BMW,BMW,2022,3,2022_Q3_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2022_Q3_bmw_processed.txt
BMW,BMW,2022,4,2022_Q4_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2022_Q4_bmw_processed.txt
BMW,BMW,2023,1,2023_Q1_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2023_Q1_bmw_processed.txt
BMW,BMW,2023,2,2023_Q2_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2023_Q2_bmw_processed.txt
BMW,BMW,2023,3,2023_Q3_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2023_Q3_bmw_processed.txt
BMW,BMW,2024,1,2024_Q1_bmw_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BMW/2024_Q1_bmw_processed.txt
BP,BP,2017,4,2017_Q4_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2017_Q4_bp_processed.txt
BP,BP,2018,1,2018_Q1_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2018_Q1_bp_processed.txt
BP,BP,2018,2,2018_Q2_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2018_Q2_bp_processed.txt
BP,BP,2018,3,2018_Q3_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2018_Q3_bp_processed.txt
BP,BP,2018,4,2018_Q4_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2018_Q4_bp_processed.txt
BP,BP,2019,1,2019_Q1_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2019_Q1_bp_processed.txt
BP,BP,2019,2,2019_Q2_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2019_Q2_bp_processed.txt
BP,BP,2019,3,2019_Q3_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2019_Q3_bp_processed.txt
BP,BP,2019,4,2019_Q4_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2019_Q4_bp_processed.txt
BP,BP,2020,1,2020_Q1_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2020_Q1_bp_processed.txt
BP,BP,2020,2,2020_Q2_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2020_Q2_bp_processed.txt
BP,BP,2020,3,2020_Q3_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2020_Q3_bp_processed.txt
BP,BP,2020,4,2020_Q4_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2020_Q4_bp_processed.txt
BP,BP,2021,1,2021_Q1_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2021_Q1_bp_processed.txt
BP,BP,2021,2,2021_Q2_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2021_Q2_bp_processed.txt
BP,BP,2021,3,2021_Q3_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2021_Q3_bp_processed.txt
BP,BP,2021,4,2021_Q4_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2021_Q4_bp_processed.txt
BP,BP,2022,1,2022_Q1_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2022_Q1_bp_processed.txt
BP,BP,2022,2,2022_Q2_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2022_Q2_bp_processed.txt
BP,BP,2022,3,2022_Q3_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2022_Q3_bp_processed.txt
BP,BP,2022,4,2022_Q4_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2022_Q4_bp_processed.txt
BP,BP,2023,1,2023_Q1_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2023_Q1_bp_processed.txt
BP,BP,2023,2,2023_Q2_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2023_Q2_bp_processed.txt
BP,BP,2023,3,2023_Q3_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2023_Q3_bp_processed.txt
BP,BP,2023,4,2023_Q4_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2023_Q4_bp_processed.txt
BP,BP,2024,1,2024_Q1_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2024_Q1_bp_processed.txt
BP,BP,2024,2,2024_Q2_bp_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BP/2024_Q2_bp_processed.txt
Bank of America,BAC,2017,4,2017_Q4_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2017_Q4_bac_processed.txt
Bank of America,BAC,2018,1,2018_Q1_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2018_Q1_bac_processed.txt
Bank of America,BAC,2018,2,2018_Q2_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2018_Q2_bac_processed.txt
Bank of America,BAC,2018,3,2018_Q3_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2018_Q3_bac_processed.txt
Bank of America,BAC,2018,4,2018_Q4_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2018_Q4_bac_processed.txt
Bank of America,BAC,2019,1,2019_Q1_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2019_Q1_bac_processed.txt
Bank of America,BAC,2019,2,2019_Q2_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2019_Q2_bac_processed.txt
Bank of America,BAC,2019,3,2019_Q3_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2019_Q3_bac_processed.txt
Bank of America,BAC,2019,4,2019_Q4_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2019_Q4_bac_processed.txt
Bank of America,BAC,2020,1,2020_Q1_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2020_Q1_bac_processed.txt
Bank of America,BAC,2020,2,2020_Q2_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2020_Q2_bac_processed.txt
Bank of America,BAC,2020,3,2020_Q3_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2020_Q3_bac_processed.txt
Bank of America,BAC,2020,4,2020_Q4_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2020_Q4_bac_processed.txt
Bank of America,BAC,2021,1,2021_Q1_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2021_Q1_bac_processed.txt
Bank of America,BAC,2021,2,2021_Q2_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2021_Q2_bac_processed.txt
Bank of America,BAC,2021,3,2021_Q3_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2021_Q3_bac_processed.txt
Bank of America,BAC,2021,4,2021_Q4_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2021_Q4_bac_processed.txt
Bank of America,BAC,2022,1,2022_Q1_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2022_Q1_bac_processed.txt
Bank of America,BAC,2022,2,2022_Q2_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2022_Q2_bac_processed.txt
Bank of America,BAC,2022,3,2022_Q3_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2022_Q3_bac_processed.txt
Bank of America,BAC,2022,4,2022_Q4_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2022_Q4_bac_processed.txt
Bank of America,BAC,2023,1,2023_Q1_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2023_Q1_bac_processed.txt
Bank of America,BAC,2023,2,2023_Q2_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2023_Q2_bac_processed.txt
Bank of America,BAC,2023,3,2023_Q3_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2023_Q3_bac_processed.txt
Bank of America,BAC,2023,4,2023_Q4_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2023_Q4_bac_processed.txt
Bank of America,BAC,2024,1,2024_Q1_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2024_Q1_bac_processed.txt
Bank of America,BAC,2024,2,2024_Q2_bac_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Bank of America/2024_Q2_bac_processed.txt
Capgemini,CAP,2018,1,2018_Q1_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2018_Q1_cap_processed.txt
Capgemini,CAP,2018,3,2018_Q3_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2018_Q3_cap_processed.txt
Capgemini,CAP,2019,1,2019_Q1_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2019_Q1_cap_processed.txt
Capgemini,CAP,2019,3,2019_Q3_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2019_Q3_cap_processed.txt
Capgemini,CAP,2020,1,2020_Q1_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2020_Q1_cap_processed.txt
Capgemini,CAP,2020,3,2020_Q3_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2020_Q3_cap_processed.txt
Capgemini,CAP,2021,1,2021_Q1_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2021_Q1_cap_processed.txt
Capgemini,CAP,2021,3,2021_Q3_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2021_Q3_cap_processed.txt
Capgemini,CAP,2022,2,2022_Q2_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2022_Q2_cap_processed.txt
Capgemini,CAP,2022,3,2022_Q3_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2022_Q3_cap_processed.txt
Capgemini,CAP,2022,4,2022_Q4_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2022_Q4_cap_processed.txt
Capgemini,CAP,2023,1,2023_Q1_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2023_Q1_cap_processed.txt
Capgemini,CAP,2023,3,2023_Q3_cap_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Capgemini/2023_Q3_cap_processed.txt
Cardinal Health,CAH,2018,2,2018_Q2_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2018_Q2_cah_processed.txt
Cardinal Health,CAH,2018,3,2018_Q3_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2018_Q3_cah_processed.txt
Cardinal Health,CAH,2018,4,2018_Q4_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2018_Q4_cah_processed.txt
Cardinal Health,CAH,2019,1,2019_Q1_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2019_Q1_cah_processed.txt
Cardinal Health,CAH,2019,2,2019_Q2_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2019_Q2_cah_processed.txt
Cardinal Health,CAH,2019,3,2019_Q3_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2019_Q3_cah_processed.txt
Cardinal Health,CAH,2019,4,2019_Q4_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2019_Q4_cah_processed.txt
Cardinal Health,CAH,2020,1,2020_Q1_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2020_Q1_cah_processed.txt
Cardinal Health,CAH,2020,2,2020_Q2_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2020_Q2_cah_processed.txt
Cardinal Health,CAH,2020,3,2020_Q3_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2020_Q3_cah_processed.txt
Cardinal Health,CAH,2020,4,2020_Q4_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2020_Q4_cah_processed.txt
Cardinal Health,CAH,2021,1,2021_Q1_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2021_Q1_cah_processed.txt
Cardinal Health,CAH,2021,2,2021_Q2_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2021_Q2_cah_processed.txt
Cardinal Health,CAH,2021,3,2021_Q3_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2021_Q3_cah_processed.txt
Cardinal Health,CAH,2021,4,2021_Q4_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2021_Q4_cah_processed.txt
Cardinal Health,CAH,2022,1,2022_Q1_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2022_Q1_cah_processed.txt
Cardinal Health,CAH,2022,2,2022_Q2_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2022_Q2_cah_processed.txt
Cardinal Health,CAH,2022,3,2022_Q3_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2022_Q3_cah_processed.txt
Cardinal Health,CAH,2022,4,2022_Q4_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2022_Q4_cah_processed.txt
Cardinal Health,CAH,2023,1,2023_Q1_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2023_Q1_cah_processed.txt
Cardinal Health,CAH,2023,2,2023_Q2_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2023_Q2_cah_processed.txt
Cardinal Health,CAH,2023,3,2023_Q3_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2023_Q3_cah_processed.txt
Cardinal Health,CAH,2023,4,2023_Q4_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2023_Q4_cah_processed.txt
Cardinal Health,CAH,2024,1,2024_Q1_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2024_Q1_cah_processed.txt
Cardinal Health,CAH,2024,2,2024_Q2_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2024_Q2_cah_processed.txt
Cardinal Health,CAH,2024,3,2024_Q3_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2024_Q3_cah_processed.txt
Cardinal Health,CAH,2024,4,2024_Q4_cah_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cardinal Health/2024_Q4_cah_processed.txt
Cisco,CSCO,2018,1,2018_Q1_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2018_Q1_csco_processed.txt
Cisco,CSCO,2018,2,2018_Q2_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2018_Q2_csco_processed.txt
Cisco,CSCO,2018,4,2018_Q4_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2018_Q4_csco_processed.txt
Cisco,CSCO,2019,1,2019_Q1_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2019_Q1_csco_processed.txt
Cisco,CSCO,2019,2,2019_Q2_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2019_Q2_csco_processed.txt
Cisco,CSCO,2019,3,2019_Q3_csco_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Cisco/2019_Q3_csco_processed.txt
